Time	Duty	V2	V3	V4	V1	Pmax	Isa	Vsa
1.0000000000000007	0	1.2777041527010859	1	0	0.68414466949016406	5.7686565412053223	0.24454689562247722	2.2777041527010859
1.9999999999998905	0	0.39114958535492916	1	0	0.88325587073947265	5.7686565412053223	0.24484101857069618	1.3911495853549292
2.9999999999997806	1	1.0842560170541846	1	0	1.091818464197893	5.7686565412053223	0.24480419158479094	2.0842560170541846
3.9999999999996705	1	0.92365547051393926	1	0	1.2645830389637616	5.7762875785204191	0.24494622219428663	1.9236554705139393
5.0000000000000044	1	-0.17168864947295259	2	0	1.4004062538582103	5.7762875785204191	0.24507458107336788	1.8283113505270474
6.0000000000003384	1	-1.1960127700358358	3	0	1.3945723112330535	5.7762875785204191	0.2451880607434731	1.8039872299641642
7.0000000000006724	1	-2.1544978007993896	4	0	1.2468965757055273	5.7839218061327005	0.24528774655863117	1.8455021992006102
8.0000000000010054	1	-3.0611833287660746	5	0	0.95684816468436218	5.7839218061327005	0.24537658038781274	1.9388166712339252
9.0000000000004512	1	-3.0565557976502817	6	0	0.61976668853859396	5.7839218061327005	0.24527448738709268	2.9434442023497183
9.999999999999897	1	-1.143449839143809	6	0	0.44767350950830098	5.7915592028997143	0.2449820630801014	4.856550160856191
10.999999999999343	0	-0.51375518624575989	6	0	0.39383291470821136	5.7915592028997143	0.24495852102290883	5.4862448137542401
11.999999999998789	0	-0.33750645290453285	6	0	0.37937154902234604	5.7915592028997143	0.2450299794176658	5.6624935470954672
12.999999999998234	0	0.40741389626663693	6	0	0.4028851281176189	5.7991997476123469	0.24498229667102578	6.4074138962666369
13.99999999999768	0	0.7961270751132643	6	0	0.4154941369888972	5.7991997476123469	0.24500924222792264	6.7961270751132643
14.999999999997126	0	0.18592062573973767	6	0	0.3905287605490429	5.7991997476123469	0.2452454674894966	6.1859206257397377
15.999999999996572	0	-0.60473131229242849	6	0	0.36034402433115265	5.7991997476123469	0.24551949895368352	5.3952686877075715
16.999999999997794	0	-0.67430040669871349	6	0	0.35912532044337797	5.806843418994851	0.24564245748592839	5.3256995933012865
