24240,23.82
24300,23.8
24360,23.81
24420,23.9
24480,24.06
24540,24.04
24600,23.7
24660,23.6
24720,23.69
24780,23.72
24840,23.67
24900,23.78
24960,24.14
25020,24.17
25080,24.06
25140,24.02
25200,24.08
25260,24.17
25320,24.19
25380,24.22
25440,24.12
25500,24.01
25560,23.92
25620,23.98
25680,23.93
25740,24.04
25800,24.03
25860,24.13
25920,24.25
25980,24.46
26040,24.43
26100,24.33
26160,24.24
26220,24.19
26280,23.99
26340,23.67
26400,23.55
26460,23.41
26520,23.28
26580,23.2
26640,23.1
26700,23.01
26760,22.9
26820,22.66
26880,22.65
26940,22.82
27000,22.81
27060,22.75
27120,22.79
27180,22.9
27240,22.99
27300,23.03
27360,23.01
27420,23
27480,22.93
27540,22.88
27600,22.79
27660,22.9
27720,23.09
27780,23.17
27840,23.11
27900,22.87
27960,22.72
28020,22.68
28080,22.89
28140,23.07
28200,23.06
28260,23.09
28320,22.89
28380,22.86
28440,22.94
28500,23.05
28560,23.01
28620,22.9
28680,22.69
28740,22.69
28800,22.74
28860,22.73
28920,22.68
28980,22.61
29040,22.55
29100,22.56
29160,22.66
29220,22.6
29280,22.46
29340,22.42
29400,22.36
29460,22.39
29520,22.44
29580,22.44
29640,22.49
29700,22.4
29760,22.22
29820,22.06
29880,22.05
29940,22.12
30000,22.27
30060,22.4
30120,22.49
30180,22.49
30240,22.56
30300,22.57
30360,22.58
30420,22.54
30480,22.51
30540,22.37
30600,22.21
30660,21.74
30720,21.45
30780,21.42
30840,21.37
30900,21.25
30960,21.08
31020,20.92
31080,20.68
31140,20.4
31200,20.34
31260,20.33
31320,20.28
31380,20.25
31440,20.32
31500,20.25
31560,20.16
31620,20.11
31680,20.11
31740,20.1
31800,20.07
31860,20.1
31920,20.1
31980,20.13
32040,20.15
32100,20.11
32160,20.09
32220,20
32280,19.91
32340,19.77
32400,19.72
32460,19.77
32520,19.77
32580,19.75
32640,19.72
32700,19.63
32760,19.63
32820,19.67
32880,19.68
32940,19.72
33000,19.68
33060,19.65
33120,19.65
33180,19.67
33240,19.72
33300,19.74
33360,19.74
33420,19.73
33480,19.73
33540,19.68
33600,19.6
33660,19.59
33720,19.57
33780,19.47
33840,19.38
33900,19.37
33960,19.37
34020,19.39
34080,19.41
34140,19.43
34200,19.47
34260,19.47
34320,19.47
34380,19.46
34440,19.46
34500,19.43
34560,19.42
34620,19.36
34680,19.35
34740,19.34
34800,19.33
34860,19.3
34920,19.29
34980,19.27
35040,19.21
35100,19.16
35160,19.11
35220,19.1
35280,19.07
35340,19.06
35400,19.05
35460,19.05
35520,19.02
35580,18.99
35640,19
35700,18.97
35760,18.92
35820,18.92
35880,18.92
35940,18.9
36000,18.89
36060,18.86
36120,18.84
36180,18.82
36240,18.79
36300,18.76
36360,18.71
36420,18.65
36480,18.6
36540,18.53
36600,18.49
36660,18.44
36720,18.38
36780,18.33
36840,18.27
36900,18.25
36960,18.22
37020,18.19
37080,18.15
37140,18.11
37200,18.05
37260,17.99
37320,17.92
37380,17.84
37440,17.78
37500,17.7
37560,17.62
37620,17.55
37680,17.47
37740,17.4
37800,17.33
37860,17.28
37920,17.24
37980,17.19
38040,17.13
38100,17.1
38160,17.03
38220,16.98
38280,16.96
38340,16.93
38400,16.89
38460,16.86
38520,16.83
38580,16.78
38640,16.73
38700,16.71
38760,16.65
38820,16.59
38880,16.54
38940,16.48
39000,16.42
39060,16.37
39120,16.35
39180,16.32
39240,16.26
39300,16.23
39360,16.18
39420,16.13
39480,16.09
39540,16.05
39600,16.01
39660,15.97
39720,15.95
39780,15.92
39840,15.88
39900,15.83
39960,15.79
40020,15.73
40080,15.68
40140,15.64
40200,15.58
40260,15.52
40320,15.46
40380,15.37
40440,15.31
40500,15.28
40560,15.24
40620,15.23
40680,15.21
40740,15.18
40800,15.12
40860,15.1
40920,15.06
40980,15.06
41040,15.04
41100,15
41160,14.98
41220,14.95
41280,14.91
41340,14.87
41400,14.83
41460,14.77
41520,14.74
41580,14.72
41640,14.68
41700,14.66
41760,14.66
41820,14.64
41880,14.6
41940,14.59
42000,14.56
42060,14.53
42120,14.47
42180,14.46
42240,14.45
42300,14.44
42360,14.42
42420,14.39
42480,14.39
42540,14.36
42600,14.32
42660,14.29
42720,14.27
42780,14.24
42840,14.24
42900,14.23
42960,14.21
43020,14.21
43080,14.19
43140,14.19
43200,14.19
43260,14.18
43320,14.17
43380,14.15
43440,14.13
43500,14.09
43560,14.07
43620,14.04
43680,14.01
43740,14.01
43800,14
43860,13.99
43920,14
43980,13.98
44040,13.96
44100,13.95
44160,13.92
44220,13.89
